slice_id,clean_dice,clean_uncertainty,N_5_dice,N_5_uncertainty,S_5_dice,S_5_uncertainty,E_5_dice,E_5_uncertainty,W_5_dice,W_5_uncertainty,N_10_dice,N_10_uncertainty,S_10_dice,S_10_uncertainty,E_10_dice,E_10_uncertainty,W_10_dice,W_10_uncertainty
img0001_slice_095,0.04903864,0.009159302,0.05266449972987175,0.01063192542642355,0.04648249223828316,0.008458609692752361,0.03836187720298767,0.00709036597982049,0.05668167024850845,0.01063683070242405,0.05719275400042534,0.012061265297234058,0.045783884823322296,0.008187725208699703,0.02139311470091343,0.006872882135212421,0.056614313274621964,0.011159013956785202
img0001_slice_096,0.041724276,0.0063218153,,,0.05288388207554817,0.006791107822209597,0.03746972233057022,0.007504881359636784,,,,,0.05883423238992691,0.008145354688167572,,,,
img0001_slice_097,0.045901064,0.011172631,0.048561256378889084,0.013051710091531277,0.04536828771233559,0.009980055503547192,0.03810814023017883,0.009784729219973087,0.054992176592350006,0.01615753397345543,0.05813245102763176,0.014943704940378666,0.04513949528336525,0.009240700863301754,0.03256404772400856,0.008519189432263374,0.0590163916349411,0.019047938287258148
img0001_slice_098,0.041659433,0.010355436,0.04452401027083397,0.011178744956851006,0.04047363996505737,0.009562577120959759,0.0244931448251009,0.008904704824090004,0.05135692283511162,0.011760062538087368,0.044924356043338776,0.012275093235075474,0.03923951834440231,0.008811771869659424,0.009696396067738533,0.007398864254355431,0.054105065762996674,0.014788521453738213
img0001_slice_099,0.04389234,0.010350108,0.04405675455927849,0.011370789259672165,0.0417669340968132,0.009546374902129173,0.03546295687556267,0.010310186073184013,0.06057950481772423,0.014004189521074295,0.04409978911280632,0.012777193449437618,0.04282241314649582,0.008940761908888817,0.019288457930088043,0.009442724287509918,0.05920043960213661,0.012728812173008919
img0001_slice_100,0.05203329,0.012003206,0.06037026271224022,0.01294739730656147,0.04101371392607689,0.010836365632712841,0.03956311196088791,0.011170684359967709,0.06731796264648438,0.014167124405503273,0.06450102478265762,0.014505568891763687,0.03767005726695061,0.01016196422278881,0.02685459516942501,0.008448075503110886,0.0813467875123024,0.01807180419564247
img0001_slice_101,0.03491555,0.008124186,0.03550020605325699,0.008772831410169601,0.02511611022055149,0.007344456389546394,0.02680032141506672,0.008440909907221794,0.06355683505535126,0.01219953503459692,0.03745260462164879,0.00982456561177969,0.0194629468023777,0.00638896320015192,0.022305607795715332,0.007681307848542929,0.06669042259454727,0.013548155315220356
img0001_slice_102,0.09193902,0.01536388,0.0957610160112381,0.015515457838773727,0.09009933471679688,0.015252064913511276,0.07337900251150131,0.014689465053379536,0.11156022548675537,0.014506736770272255,0.10860878229141235,0.016975393518805504,0.07873572409152985,0.015327667817473412,0.06271202117204666,0.014373833313584328,0.12139180302619934,0.015561222098767757
img0001_slice_103,0.032150727,0.0055948887,,,0.02940117008984089,0.004818330518901348,0.028604893013834953,0.005113204009830952,,,,,0.029042279347777367,0.004365731030702591,0.029012929648160934,0.00487647345289588,,
img0001_slice_104,0.056393877,0.009231729,0.06427270919084549,0.010969567112624645,0.05244801566004753,0.008141664788126945,0.053777433931827545,0.0094923609867692,0.06798072904348373,0.009852783754467964,0.08562690764665604,0.013331197202205658,0.058875296264886856,0.007996765896677971,0.047190066426992416,0.008374667726457119,0.08443179726600647,0.013449268415570259
img0001_slice_105,0.067212336,0.009319122,0.0815591961145401,0.011872331611812115,0.05557169392704964,0.007146578282117844,0.06098216772079468,0.00900979246944189,0.07797957956790924,0.01245824247598648,0.10269156098365784,0.01403698232024908,0.05112738162279129,0.006268462631851435,0.05717010051012039,0.0071369740180671215,0.08875474333763123,0.014230807311832905
img0001_slice_106,0.04794184,0.01126515,0.05258723720908165,0.012390135787427425,0.04759752377867699,0.010734538547694683,0.04085499420762062,0.008332966826856136,0.049421969801187515,0.011449839919805527,0.05499383807182312,0.013830211013555527,0.045159514993429184,0.010271621868014336,0.02849988080561161,0.00755086075514555,0.05898991599678993,0.013397632166743279
