slice_id,clean_dice,clean_uncertainty,N_5_dice,N_5_uncertainty,S_5_dice,S_5_uncertainty,E_5_dice,E_5_uncertainty,W_5_dice,W_5_uncertainty,N_10_dice,N_10_uncertainty,S_10_dice,S_10_uncertainty,E_10_dice,E_10_uncertainty,W_10_dice,W_10_uncertainty
img0026_slice_150,0.012107662,0.0028994926,0.013489600270986557,0.0021370535250753164,0.010519127361476421,0.002414359711110592,0.013319018296897411,0.0016084540402516723,0.01713830791413784,0.0019512674771249294,0.012480589561164379,0.0013277122052386403,0.010461314581334591,0.001990153919905424,0.011674677021801472,0.0015942611498758197,0.015328668057918549,0.0020627740304917097
img0026_slice_151,0.015233526,0.003316779,0.011626160703599453,0.002829710254445672,0.01737385243177414,0.0021239398047327995,0.010789529420435429,0.0020429317373782396,0.021463269367814064,0.0024238598998636007,0.010699848644435406,0.0020909816958010197,0.017522314563393593,0.0020908729638904333,0.010131681337952614,0.0017288192175328732,0.01609615795314312,0.0024599588941782713
img0026_slice_152,0.010646606,0.0012454606,0.010202455334365368,0.0009953237604349852,0.019047316163778305,0.0023233413230627775,0.0159908439964056,0.001996201230213046,0.019104743376374245,0.00121974793728441,0.009599745273590088,0.0010123355314135551,0.014573919586837292,0.0019596959464251995,0.020710762590169907,0.0021178382448852062,0.016650250181555748,0.0012377051170915365
img0026_slice_153,0.01920204,0.0014332192,0.019036108627915382,0.0015127315418794751,0.017405036836862564,0.0018591037951409817,0.01573558896780014,0.002109667519107461,0.018903084099292755,0.0012557675363495946,0.018504835665225983,0.0015476779080927372,0.016840053722262383,0.0017774819862097502,0.012728987261652946,0.0022160280495882034,0.01830425299704075,0.0014372322475537658
img0026_slice_154,0.014293079,0.0018069353,0.015457049012184143,0.0021434519439935684,0.01932726986706257,0.002213400322943926,0.014398976229131222,0.0014632765669375658,0.019501816481351852,0.0017490237951278687,0.01700601726770401,0.0014862576499581337,0.016338419169187546,0.002830721205100417,0.015457323752343655,0.0018288750434294343,0.016758983954787254,0.001092354184947908
img0026_slice_155,0.017896218,0.0016482907,0.01774095930159092,0.0016264504520222545,0.022185398265719414,0.0016541698714718223,0.02017718367278576,0.0018686620751395822,0.018595928326249123,0.0018153972923755646,0.02126041054725647,0.001986024435609579,0.02384059503674507,0.0019400493474677205,,,0.016273202374577522,0.0017743573989719152
img0026_slice_156,0.017703814,0.0013889251,0.021075885742902756,0.002256564563140273,0.017923129722476006,0.0014150117058306932,0.01801084168255329,0.001079751062206924,0.015156215056777,0.0010800287127494812,0.03483525663614273,0.0016832015244290233,0.021993551403284073,0.0015844760928303003,0.02037253975868225,0.001432467601262033,0.015288148075342178,0.000976571929641068
img0026_slice_157,0.039076462,0.0019947323,0.02759558893740177,0.002564314054325223,0.0221718680113554,0.0015103942714631557,0.0395953543484211,0.0018939768197014928,0.027130840346217155,0.0015314760385081172,0.014043500646948814,0.0009334477945230901,0.022076023742556572,0.001361112343147397,0.02486436441540718,0.0020037968643009663,0.024152707308530807,0.0013207063311710954
img0026_slice_158,0.039491702,0.002143505,0.026901133358478546,0.0020648955833166838,0.053035248070955276,0.001622490817680955,0.024830326437950134,0.002184360520914197,0.03814743831753731,0.0015775347128510475,0.01535902451723814,0.0018620009068399668,0.05451679602265358,0.001972672063857317,0.011443808674812317,0.0015853879740461707,0.031890034675598145,0.001684154151007533
img0026_slice_159,0.020315193,0.0014058007,0.022384846583008766,0.0017577242106199265,0.018057994544506073,0.0012481926241889596,0.028507495298981667,0.0014853491447865963,0.024266624823212624,0.0018270364962518215,0.01732482574880123,0.001211266266182065,0.028628353029489517,0.0016905727097764611,0.03788895532488823,0.0024046956095844507,0.03534366935491562,0.0013651386834681034
img0026_slice_160,0.025695153,0.0018712123,0.034494005143642426,0.00221952679567039,0.017825832590460777,0.002023600274696946,0.03605952113866806,0.001582087017595768,0.02691202610731125,0.0015763062983751297,0.037622544914484024,0.00229510385543108,0.014779586344957352,0.00231117382645607,0.040599603205919266,0.001494190189987421,0.023321066051721573,0.0012469296343624592
img0026_slice_161,0.04071577,0.002111071,0.03553629294037819,0.0021083098836243153,0.04965149238705635,0.0022755907848477364,0.049903206527233124,0.002033811528235674,0.047214921563863754,0.0025560082867741585,0.04122374951839447,0.0025637908838689327,0.04662587121129036,0.00190929532982409,0.056591641157865524,0.002063177525997162,0.06207515671849251,0.002874713158234954
img0026_slice_162,0.064321816,0.0026933872,0.06580289453268051,0.0029424887616187334,0.06481575965881348,0.0025206555146723986,0.04878299683332443,0.0014635049737989902,0.048180367797613144,0.0017852993914857507,0.08107287436723709,0.003178233280777931,0.06777415424585342,0.0030162103939801455,0.04878299683332443,0.0017336304299533367,0.04425417631864548,0.0014546358725056052
